==== START logs for container coredns of pod kube-system/coredns-66bc5c9577-2d4h5 ====
maxprocs: Leaving GOMAXPROCS=16: CPU quota undefined
.:53
[INFO] plugin/reload: Running configuration SHA512 = e7e8a6c4578bf29b9f453cb54ade3fb14671793481527b7435e35119b25e84eb3a79242b1f470199f8605ace441674db8f1b6715b77448c20dde63e2dc5d2169
CoreDNS-1.12.1
linux/amd64, go1.24.1, 707c7c1
[INFO] 10.244.0.34:37367 - 58389 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000269257s
[INFO] 10.244.0.34:59762 - 62026 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000239558s
[INFO] 10.244.0.34:50861 - 52393 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.036313406s
[INFO] 10.244.0.34:59506 - 36418 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000198573s
[INFO] 10.244.0.34:39962 - 29628 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000304456s
[INFO] 10.244.0.34:59209 - 14491 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000111034s
[INFO] 10.244.0.34:44388 - 24854 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.01461798s
[INFO] 10.244.0.34:43630 - 33591 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000313737s
[INFO] 10.244.0.34:55438 - 18352 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000451848s
[INFO] 10.244.0.34:46985 - 62230 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000276948s
[INFO] 10.244.0.34:49975 - 29195 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.019103342s
[INFO] 10.244.0.34:42904 - 58138 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000207557s
[INFO] 10.244.0.34:58094 - 14463 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000261734s
[INFO] 10.244.0.34:40941 - 63800 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000123872s
[INFO] 10.244.0.34:51936 - 29922 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.021475458s
[INFO] 10.244.0.34:39229 - 10093 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000234298s
[INFO] 10.244.0.34:54128 - 40335 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000219983s
[INFO] 10.244.0.34:60581 - 25270 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000315778s
[INFO] 10.244.0.34:41445 - 18788 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.020053003s
[INFO] 10.244.0.34:41168 - 16044 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000300661s
[INFO] 10.244.0.34:35306 - 38602 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000304241s
[INFO] 10.244.0.34:54819 - 50474 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000184844s
[INFO] 10.244.0.34:48618 - 24029 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.059892694s
[INFO] 10.244.0.34:34589 - 49612 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000228314s
[INFO] 10.244.0.34:37782 - 51717 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000177491s
[INFO] 10.244.0.34:52171 - 27683 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000200113s
[INFO] 10.244.0.34:36247 - 56698 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.021430535s
[INFO] 10.244.0.34:54700 - 37631 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000637285s
[INFO] 10.244.0.34:58127 - 47807 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000558886s
[INFO] 10.244.0.34:45467 - 8775 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000597764s
[INFO] 10.244.0.34:41973 - 12469 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.052688536s
[INFO] 10.244.0.34:43992 - 6000 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000483642s
[INFO] 10.244.0.34:35475 - 47684 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00046391s
[INFO] 10.244.0.34:48141 - 39086 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000293606s
[INFO] 10.244.0.34:42324 - 29514 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.022947952s
[INFO] 10.244.0.34:50317 - 1687 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000831288s
[INFO] 10.244.0.34:44175 - 7333 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000666294s
[INFO] 10.244.0.34:46366 - 31293 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000858442s
[INFO] 10.244.0.34:47715 - 1895 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.042453151s
[INFO] 10.244.0.34:37849 - 4759 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000663996s
[INFO] 10.244.0.34:57078 - 23776 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000520124s
[INFO] 10.244.0.34:57761 - 3467 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000571904s
[INFO] 10.244.0.34:33689 - 4193 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.051837725s
[INFO] 10.244.0.34:49701 - 42633 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00049568s
[INFO] 10.244.0.34:48061 - 26907 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000282632s
[INFO] 10.244.0.34:39122 - 17199 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000289167s
[INFO] 10.244.0.34:38751 - 53741 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.026414447s
[INFO] 10.244.0.34:35235 - 47885 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000316489s
[INFO] 10.244.0.34:48065 - 315 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00028945s
[INFO] 10.244.0.34:60563 - 54883 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000251661s
[INFO] 10.244.0.34:34820 - 59117 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.021392769s
[INFO] 10.244.0.34:55247 - 4190 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00072895s
[INFO] 10.244.0.34:52032 - 26035 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000597664s
[INFO] 10.244.0.34:41753 - 62762 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.00068614s
[INFO] 10.244.0.34:33760 - 8159 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.282851918s
[INFO] 10.244.0.34:37881 - 61356 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000498856s
[INFO] 10.244.0.34:43846 - 57177 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.001981828s
[INFO] 10.244.0.34:45931 - 56696 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.001036456s
[INFO] 10.244.0.34:51969 - 62251 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.043944079s
[INFO] 10.244.0.34:54794 - 33315 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000957539s
[INFO] 10.244.0.34:46739 - 18876 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000992761s
[INFO] 10.244.0.34:46222 - 12965 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000777178s
[INFO] 10.244.0.34:60214 - 58819 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.081281611s
[INFO] 10.244.0.34:49001 - 12321 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000368979s
[INFO] 10.244.0.34:59667 - 54902 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000295867s
[INFO] 10.244.0.34:60952 - 54835 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000268324s
[INFO] 10.244.0.34:45657 - 12457 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.109740057s
[INFO] 10.244.0.34:47502 - 27909 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000610252s
[INFO] 10.244.0.34:48773 - 3891 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000439073s
[INFO] 10.244.0.34:40110 - 57611 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000301562s
[INFO] 10.244.0.34:45882 - 38876 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.023064006s
[INFO] 10.244.0.34:56220 - 25898 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000210756s
[INFO] 10.244.0.34:48069 - 63286 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000254049s
[INFO] 10.244.0.34:45276 - 12655 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000151142s
[INFO] 10.244.0.34:43492 - 51414 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.015622579s
[INFO] 10.244.0.34:32870 - 27977 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000240428s
[INFO] 10.244.0.34:49790 - 23107 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00014876s
[INFO] 10.244.0.34:33887 - 33854 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000227082s
[INFO] 10.244.0.34:41569 - 24481 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.054983895s
[INFO] 10.244.0.34:45679 - 48448 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000849046s
[INFO] 10.244.0.34:47066 - 43267 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000781231s
[INFO] 10.244.0.34:34276 - 28240 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000404955s
[INFO] 10.244.0.34:34024 - 9337 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.025566101s
[INFO] 10.244.0.34:46182 - 61439 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00030951s
[INFO] 10.244.0.34:52873 - 57941 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00030775s
[INFO] 10.244.0.34:50316 - 60993 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000215945s
[INFO] 10.244.0.34:40849 - 16990 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.013343325s
[INFO] 10.244.0.34:38904 - 29988 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00018143s
[INFO] 10.244.0.34:49097 - 56031 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000148263s
[INFO] 10.244.0.34:40380 - 27838 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.00011742s
[INFO] 10.244.0.34:44447 - 6084 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.08871078s
[INFO] 10.244.0.34:56490 - 48662 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000821197s
[INFO] 10.244.0.34:39618 - 27209 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000551919s
[INFO] 10.244.0.34:46470 - 3753 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000681179s
[INFO] 10.244.0.34:35453 - 14969 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.020079939s
[INFO] 10.244.0.34:33118 - 60786 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000292348s
[INFO] 10.244.0.34:40866 - 38757 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000226316s
[INFO] 10.244.0.34:43859 - 65059 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.00024777s
[INFO] 10.244.0.34:50070 - 43173 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.019465013s
[INFO] 10.244.0.34:43351 - 5722 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000332018s
[INFO] 10.244.0.34:48536 - 27124 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000440422s
[INFO] 10.244.0.34:59645 - 15733 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000283603s
[INFO] 10.244.0.34:32998 - 49246 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.016879677s
[INFO] 10.244.0.34:47281 - 13588 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000297844s
[INFO] 10.244.0.34:42128 - 43301 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000218106s
[INFO] 10.244.0.34:56720 - 2508 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000190196s
[INFO] 10.244.0.34:58319 - 20192 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.070062246s
[INFO] 10.244.0.34:47528 - 61875 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000291558s
[INFO] 10.244.0.34:45121 - 11209 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000279841s
[INFO] 10.244.0.34:39300 - 15028 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000200506s
[INFO] 10.244.0.34:52185 - 26928 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.012337267s
[INFO] 10.244.0.34:54927 - 54760 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000354823s
[INFO] 10.244.0.34:55579 - 37776 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000313505s
[INFO] 10.244.0.34:45395 - 1931 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000243243s
[INFO] 10.244.0.34:33763 - 37236 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.016080636s
[INFO] 10.244.0.34:40184 - 14520 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000207652s
[INFO] 10.244.0.34:58781 - 21431 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000163285s
[INFO] 10.244.0.34:45783 - 49659 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000124049s
[INFO] 10.244.0.34:42869 - 21837 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.013904905s
[INFO] 10.244.0.34:46333 - 44571 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000663535s
[INFO] 10.244.0.34:38794 - 51415 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000623002s
[INFO] 10.244.0.34:39178 - 59167 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000586159s
[INFO] 10.244.0.34:40292 - 10635 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.024399509s
[INFO] 10.244.0.34:42245 - 64506 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000311228s
[INFO] 10.244.0.34:58743 - 5311 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000522734s
[INFO] 10.244.0.34:52081 - 34761 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000264152s
[INFO] 10.244.0.34:39255 - 52616 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.01961651s
[INFO] 10.244.0.34:41924 - 49174 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000279882s
[INFO] 10.244.0.34:55228 - 54428 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000390848s
[INFO] 10.244.0.34:54668 - 17118 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000213934s
[INFO] 10.244.0.34:47134 - 55491 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.016533207s
[INFO] 10.244.0.34:47684 - 20581 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000254841s
[INFO] 10.244.0.34:45635 - 5340 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000185422s
[INFO] 10.244.0.34:49321 - 48496 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000168441s
[INFO] 10.244.0.34:60146 - 36459 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.020602479s
[INFO] 10.244.0.34:60251 - 50444 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00056573s
[INFO] 10.244.0.34:44461 - 14423 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000395811s
[INFO] 10.244.0.34:50468 - 51410 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000311436s
[INFO] 10.244.0.34:38810 - 56542 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.017854119s
[INFO] 10.244.0.34:43575 - 45880 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000754603s
[INFO] 10.244.0.34:59184 - 9732 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000644825s
[INFO] 10.244.0.34:46479 - 34448 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000524111s
[INFO] 10.244.0.34:35021 - 50174 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.022236015s
[INFO] 10.244.0.34:44622 - 43360 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000409129s
[INFO] 10.244.0.34:45055 - 8261 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000232251s
[INFO] 10.244.0.34:35750 - 24764 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000240817s
[INFO] 10.244.0.34:35271 - 58586 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.021296954s
[INFO] 10.244.0.34:57043 - 15947 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000355825s
[INFO] 10.244.0.34:35142 - 55163 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.00035297s
[INFO] 10.244.0.34:44949 - 28613 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000259475s
[INFO] 10.244.0.34:53120 - 10120 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.023571756s
[INFO] 10.244.0.34:33364 - 41766 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000231731s
[INFO] 10.244.0.34:46194 - 33163 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000187507s
[INFO] 10.244.0.34:56049 - 22361 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000137057s
[INFO] 10.244.0.34:33298 - 51498 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.025363191s
[INFO] 10.244.0.34:56299 - 34597 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000624637s
[INFO] 10.244.0.34:47803 - 20774 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000902384s
[INFO] 10.244.0.34:53161 - 53019 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000711975s
[INFO] 10.244.0.34:58911 - 62521 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.224720192s
[INFO] 10.244.0.34:45684 - 64093 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000726616s
[INFO] 10.244.0.34:35318 - 33852 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000447773s
[INFO] 10.244.0.34:35999 - 13251 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000561234s
[INFO] 10.244.0.34:44080 - 22820 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.403595962s
[INFO] 10.244.0.34:45863 - 2172 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.00064705s
[INFO] 10.244.0.34:53203 - 64903 "TXT IN _grpc_config.localhost.svc.cluster.local. udp 69 false 1232" NXDOMAIN qr,aa,rd 151 0.000584415s
[INFO] 10.244.0.34:39234 - 14982 "TXT IN _grpc_config.localhost.cluster.local. udp 65 false 1232" NXDOMAIN qr,aa,rd 147 0.000592338s
[INFO] 10.244.0.34:49161 - 2448 "TXT IN _grpc_config.localhost. udp 51 false 1232" NXDOMAIN qr,rd,ra 40 0.021589057s
[INFO] 10.244.0.34:41897 - 4630 "TXT IN _grpc_config.localhost.argocd.svc.cluster.local. udp 76 false 1232" NXDOMAIN qr,aa,rd 158 0.000681863s
